0.000000;0.000000
0.006667;2.000000
0.013333;-2.000000
0.020000;0.000000
0.026667;2.000000
0.033333;-2.000000
0.040000;0.000000
0.046667;2.000000
0.053333;-2.000000
0.060000;0.000000
0.066667;2.000000
0.073333;-2.000000
